Census_yr,Block_ID,the_geom,CLUE_area,Estabs,Employment,Floor_sqm
2016,601,"MULTIPOLYGON (((144.98877406505628 -37.81098910521334, 144.98900507695907 -37.80960429814122, 144.99129789523084 -37.8098471036877, 144.99105718820198 -37.811244482158145, 144.98877406505628 -37.81098910521334)))",East Melbourne,5,79,24617
2016,613,"MULTIPOLYGON (((144.9835447671369 -37.81041158259176, 144.98377235212348 -37.8090499893291, 144.98639056717516 -37.80932737022623, 144.98615906360487 -37.81070355880385, 144.9835447671369 -37.81041158259176)))",East Melbourne,40,179,97877
2016,614,"MULTIPOLYGON (((144.9835447671369 -37.81041158259176, 144.98615906360487 -37.81070355880385, 144.98595864094875 -37.81187808326623, 144.9833497853444 -37.81158997130944, 144.9835447671369 -37.81041158259176)))",East Melbourne,13,900,54133
2016,615,"MULTIPOLYGON (((144.9833497853444 -37.81158997130944, 144.98595864094875 -37.81187808326623, 144.9857704848495 -37.81300420914026, 144.98315863713023 -37.8127187277799, 144.9833497853444 -37.81158997130944)))",East Melbourne,72,934,84270
2016,616,"MULTIPOLYGON (((144.98315863713023 -37.8127187277799, 144.9857704848495 -37.81300420914026, 144.9855768057409 -37.81412963708403, 144.9829702788892 -37.81383584408938, 144.98315863713023 -37.8127187277799)))",East Melbourne,3,21,25929
2016,617,"MULTIPOLYGON (((144.9829702788892 -37.81383584408938, 144.9855768057409 -37.81412963708403, 144.98538207474382 -37.81525653249935, 144.98277704788438 -37.814962553222166, 144.9829702788892 -37.81383584408938)))",East Melbourne,4,13,38333
2016,611,"MULTIPOLYGON (((144.98595864094875 -37.81187808326623, 144.98615906360487 -37.81070355880385, 144.98877406505628 -37.81098910521334, 144.9885687475238 -37.81216621481714, 144.98595864094875 -37.81187808326623)))",East Melbourne,7,30,20478
2016,610,"MULTIPOLYGON (((144.9857704848495 -37.81300420914026, 144.98595864094875 -37.81187808326623, 144.9885687475238 -37.81216621481714, 144.98837354073467 -37.813299622590584, 144.9857704848495 -37.81300420914026)))",East Melbourne,1,2,28419
2016,609,"MULTIPOLYGON (((144.9855768057409 -37.81412963708403, 144.9857704848495 -37.81300420914026, 144.98837354073467 -37.813299622590584, 144.98818021407462 -37.814421102353414, 144.9855768057409 -37.81412963708403)))",East Melbourne,0,0,29494
2016,608,"MULTIPOLYGON (((144.98538207474382 -37.81525653249935, 144.9855768057409 -37.81412963708403, 144.98818021407462 -37.814421102353414, 144.98799076798377 -37.81554522162089, 144.98538207474382 -37.81525653249935)))",East Melbourne,2,7,28694
2016,607,"MULTIPOLYGON (((144.98538207474382 -37.81525653249935, 144.98799076798377 -37.81554522162089, 144.9877992696348 -37.81665402306537, 144.98764302519805 -37.81665425375571, 144.98607753492254 -37.81647605323195, 144.98605424906881 -37.816473184820765, 144.98537104988287 -37.81639924934593, 144.9851964458714 -37.81637948182137, 144.98538207474382 -37.81525653249935)))",East Melbourne,45,776,46041
2016,606,"MULTIPOLYGON (((144.98799076798377 -37.81554522162089, 144.99027204579195 -37.81580206069802, 144.99008508650945 -37.816887224639025, 144.98801085713714 -37.816653709607436, 144.9877992696348 -37.81665402306537, 144.98799076798377 -37.81554522162089)))",East Melbourne,18,135,24646
2016,605,"MULTIPOLYGON (((144.98799076798377 -37.81554522162089, 144.98818021407462 -37.814421102353414, 144.99046490505546 -37.814682617813666, 144.99027204579195 -37.81580206069802, 144.98799076798377 -37.81554522162089)))",East Melbourne,1,3,25452
2016,604,"MULTIPOLYGON (((144.98818021407462 -37.814421102353414, 144.98837354073467 -37.813299622590584, 144.99065840635336 -37.81355940396557, 144.99046490505546 -37.814682617813666, 144.98818021407462 -37.814421102353414)))",East Melbourne,0,0,23230
2016,603,"MULTIPOLYGON (((144.98837354073467 -37.813299622590584, 144.9885687475238 -37.81216621481714, 144.9908542720309 -37.812422433723306, 144.99065840635336 -37.81355940396557, 144.98837354073467 -37.813299622590584)))",East Melbourne,3,20,15170
2016,602,"MULTIPOLYGON (((144.9885687475238 -37.81216621481714, 144.98877406505628 -37.81098910521334, 144.99105718820198 -37.811244482158145, 144.9908542720309 -37.812422433723306, 144.9885687475238 -37.81216621481714)))",East Melbourne,1,3,21329
2016,724,"MULTIPOLYGON (((144.98177059341728 -37.84797214668503, 144.97973298522987 -37.847724077941514, 144.97868451500918 -37.84484861211705, 144.98024915698477 -37.84505346537042, 144.98071594454024 -37.84634488408044, 144.9807826883968 -37.84632911665012, 144.98088045508052 -37.84659572526751, 144.9809762010208 -37.84685682180644, 144.98137336430557 -37.84690429597815, 144.98162968178266 -37.8469349351338, 144.98160557535397 -37.84705808897222, 144.98164891547546 -37.84706341276263, 144.98161838889519 -37.84721966838575, 144.98191379711102 -37.84725476933374, 144.98177059341728 -37.84797214668503)))",Melbourne (Remainder),37,1903,122567
2016,870,"MULTIPOLYGON (((144.98398635422615 -37.84554268122853, 144.98502208651 -37.84567824232697, 144.98458672187297 -37.84831493593037, 144.98177059341728 -37.84797214668503, 144.98191379711102 -37.84725476933374, 144.98161838889519 -37.84721966838575, 144.98164891547546 -37.84706341276263, 144.98160557535397 -37.84705808897222, 144.98162968178266 -37.8469349351338, 144.98137336430557 -37.84690429597815, 144.9809762010208 -37.84685682180644, 144.98088045508052 -37.84659572526751, 144.9807826883968 -37.84632911665012, 144.98071594454024 -37.84634488408044, 144.98024915698477 -37.84505346537042, 144.9803060374978 -37.84506091172651, 144.98398635422615 -37.84554268122853)))",Melbourne (Remainder),18,11023,270929
2016,223,"MULTIPOLYGON (((144.97050331850934 -37.797479016349335, 144.97288882832316 -37.79773932520227, 144.97278751332826 -37.79832030180334, 144.97040352939257 -37.79805357808089, 144.97050331850934 -37.797479016349335)))",Carlton,15,62,10236
2016,234,"MULTIPOLYGON (((144.97487980257537 -37.797996334620244, 144.97285054713802 -37.79914207999632, 144.97264817916363 -37.79925689592281, 144.97262462028834 -37.799254303183396, 144.97278751332826 -37.79832030180334, 144.97288882832316 -37.79773932520227, 144.97488711530244 -37.797953255115395, 144.97487980257537 -37.797996334620244)))",Carlton,5,15,8795
2016,236,"MULTIPOLYGON (((144.9745294242817 -37.8000602847864, 144.97252318887422 -37.79983708153445, 144.97262153873075 -37.79927201057143, 144.97262462028834 -37.799254303183396, 144.97264817916363 -37.79925689592281, 144.97279784481546 -37.79927336495854, 144.974629551008 -37.79947048985736, 144.9745294242817 -37.8000602847864)))",Carlton,3,10,7084
2016,238,"MULTIPOLYGON (((144.97241480701766 -37.80045977854039, 144.9744247356431 -37.800676939142406, 144.97433343324667 -37.80121473611049, 144.97232014979522 -37.80100361070945, 144.97241480701766 -37.80045977854039)))",Carlton,1,7,9825
2016,312,"MULTIPOLYGON (((144.93851052235627 -37.797243129717316, 144.93851459549282 -37.797247479795494, 144.93704653082915 -37.7981130180352, 144.9368895552475 -37.79706656758241, 144.93851052235627 -37.797243129717316)))",North Melbourne,5,44,5828
2016,350,"MULTIPOLYGON (((144.94875279650296 -37.79943353797046, 144.948871219532 -37.79875081065267, 144.94968390881525 -37.79884165915795, 144.95004249434533 -37.79888145254763, 144.9502392386791 -37.79895508152014, 144.95021204692276 -37.79910538038254, 144.95017918925387 -37.79929662647496, 144.95002610344673 -37.79933587179953, 144.94987081880436 -37.799369240825456, 144.94971369530643 -37.799396654200144, 144.94955509354668 -37.79941805150826, 144.9493953795471 -37.799433381442604, 144.94923492342318 -37.799442608990404, 144.94907409262208 -37.79944571351319, 144.94891325989352 -37.79944268798448, 144.94875279650296 -37.79943353797046)))",North Melbourne,0,0,4660
2016,421,"MULTIPOLYGON (((144.94732834887677 -37.80675614777214, 144.94736569494225 -37.806528416790925, 144.94744605343672 -37.80603839615298, 144.9474681015545 -37.80590394489782, 144.94760185704243 -37.80591873227316, 144.947627038766 -37.80579953391115, 144.94779227980413 -37.80581835016449, 144.94806641018744 -37.805849566861454, 144.94827638543248 -37.805873476761995, 144.94816134632478 -37.80598058566488, 144.94747299805508 -37.80662147344185, 144.94732834887677 -37.80675614777214)))",West Melbourne (Residential),1,0,1274
2016,571,"MULTIPOLYGON (((144.91758840281497 -37.78360820562485, 144.91352800924304 -37.78352310508382, 144.91236795904612 -37.783565482930484, 144.91136161568136 -37.78378682205059, 144.9103143137956 -37.78433473697209, 144.90929863173625 -37.78544970653561, 144.90870043958878 -37.78639584048033, 144.9083203589641 -37.78667782084416, 144.90801771956865 -37.7863805055614, 144.90803099463858 -37.78624143913753, 144.90721233398565 -37.78618466410414, 144.907259089628 -37.78585513981002, 144.90659164740774 -37.78578202909166, 144.9066342389276 -37.78556232892027, 144.9066853933059 -37.78534378212008, 144.9067450625309 -37.7851265987, 144.9068131860835 -37.78491098934613, 144.90688970133021 -37.784697159298325, 144.90697453313086 -37.78448531447376, 144.90706759956458 -37.78427565976645, 144.9071688131665 -37.78406839546462, 144.9072780739916 -37.78386372163341, 144.90739527766107 -37.78366183465324, 144.90752031304172 -37.783462928981066, 144.90765305773212 -37.783267196169135, 144.9077933848977 -37.78307482408529, 144.90794115873118 -37.78288599683255, 144.90809623891627 -37.78270089753199, 144.9082584751057 -37.782519702817744, 144.91358475936642 -37.77938934858884, 144.91434006353398 -37.780187033331195, 144.91478462206695 -37.78063895254123, 144.9147830071968 -37.78065051754758, 144.91758840281497 -37.78360820562485)))",Kensington,32,447,306445
2016,1001,"MULTIPOLYGON (((144.90644276459983 -37.80897343264838, 144.90787264687575 -37.80918761359966, 144.90937995077294 -37.80954984414362, 144.90956866831968 -37.80955321624867, 144.9109366427548 -37.80959350698808, 144.91254173484745 -37.80912667932078, 144.91260749419996 -37.80912906254979, 144.91503352406937 -37.80921696042153, 144.91518754331287 -37.80922253878154, 144.91517690466478 -37.8094481150553, 144.91515689052315 -37.809872442295024, 144.91500538498752 -37.80986838991246, 144.9145664252906 -37.82002923547213, 144.9100955024466 -37.82080482761029, 144.90606402149217 -37.82224378791833, 144.90663967781904 -37.82100449812222, 144.90653420687286 -37.81977053741743, 144.90628680376037 -37.818393106467624, 144.90597174792228 -37.817095971422546, 144.90562741860813 -37.815682184867825, 144.90544093532333 -37.81455059688537, 144.90546808578284 -37.813453848743755, 144.9059262023215 -37.811090553767635, 144.90630608569896 -37.80939291241092, 144.90644276459983 -37.80897343264838)))",West Melbourne (Industrial),10,745,517513
2016,1004,"MULTIPOLYGON (((144.91626688726524 -37.807577699392034, 144.9105427719372 -37.80699338438177, 144.90980151666454 -37.8068898722525, 144.90803942836044 -37.80637736456733, 144.90786658491376 -37.806325591890854, 144.90753074028268 -37.80622499447806, 144.90757087842377 -37.80612980711863, 144.90764022537124 -37.80596535492912, 144.9083842861512 -37.80424295057234, 144.9085316918897 -37.803922529250556, 144.90911539616687 -37.80442081070378, 144.91175281394902 -37.80495500297307, 144.9152417812358 -37.804695869526476, 144.91701212108703 -37.80448415104786, 144.9169950618142 -37.80458204083135, 144.91656144720517 -37.8072671874626, 144.91626688726524 -37.807577699392034)))",West Melbourne (Industrial),9,321,151976
2016,560,"MULTIPOLYGON (((144.91960265678256 -37.79221268841187, 144.91926894753072 -37.793873582551434, 144.91920649994753 -37.79386898985812, 144.9191438300952 -37.79387090237204, 144.91908201089845 -37.793879287684184, 144.9190220990953 -37.793894002257595, 144.9189651192718 -37.793914793848565, 144.91891204550015 -37.79394130839123, 144.91799000021703 -37.79293201212309, 144.91920803143694 -37.792162717197364, 144.91960265678256 -37.79221268841187)))",Kensington,3,19,15514
2016,795,"MULTIPOLYGON (((144.91482257552428 -37.83696363326473, 144.91487228137422 -37.836953986260426, 144.9154210412224 -37.83862295313619, 144.91500469137455 -37.83872161988662, 144.91525633689312 -37.83944844117233, 144.9152407039442 -37.83950604619233, 144.91246791526618 -37.84099173888442, 144.91250117472708 -37.84110015939321, 144.91254248255038 -37.84120682475858, 144.91259169249358 -37.84131136109927, 144.9126486320611 -37.84141339857295, 144.91271310113947 -37.84151257946266, 144.9127500818437 -37.84156363733755, 144.91301077326503 -37.84190987304245, 144.91293858893656 -37.84194422533536, 144.91319443829477 -37.84228372419388, 144.91326683827037 -37.84222116910526, 144.91333311902574 -37.84216166949005, 144.91732283029052 -37.8474635661729, 144.912518850065 -37.849771882291066, 144.9119379226583 -37.84899987782858, 144.90882276587686 -37.84485977487491, 144.90852501190435 -37.84500068073735, 144.9084178807822 -37.845051378172634, 144.90824853055543 -37.84452556678643, 144.90782117446543 -37.843198650692635, 144.90749491776995 -37.843264753678945, 144.90652484690392 -37.84161515153891, 144.90670542990858 -37.841547919789285, 144.90613630587316 -37.840591378245, 144.9059192260513 -37.84059872819404, 144.90586995972257 -37.84050742266043, 144.905739358987 -37.84023655054154, 144.90546068148583 -37.840190486700614, 144.90519610084093 -37.840257023896676, 144.9046751327181 -37.84046697103032, 144.9042238799585 -37.84065623529385, 144.90395426548733 -37.840829431913555, 144.9034281718907 -37.841027656237955, 144.9031545747054 -37.841431866354164, 144.90485592973732 -37.844216151259154, 144.9075238073965 -37.848268391346075, 144.90757165212298 -37.84908410981113, 144.90725089083938 -37.84954100785973, 144.9068574710926 -37.84969001561228, 144.90621015920482 -37.84963174168677, 144.90441693192355 -37.84837245536394, 144.90275050885737 -37.84707130580674, 144.9013355696771 -37.84562940000456, 144.90007203588604 -37.84434475324457, 144.89873216687846 -37.842789195474026, 144.8978727985381 -37.841327756182714, 144.89774958223788 -37.8409779447848, 144.9012902315402 -37.83982208232067, 144.9012345825724 -37.83971487813626, 144.90191287845354 -37.839488945835505, 144.9022029992836 -37.83941213649897, 144.9025371838765 -37.83934731752884, 144.91473852283485 -37.83697994696416, 144.91482257552428 -37.83696363326473)))",Port Melbourne,7,427,981763
2016,791,"MULTIPOLYGON (((144.90380932276764 -37.826149643186454, 144.90403592788618 -37.82640201727715, 144.90415990297674 -37.826331983256985, 144.9065948742647 -37.82903633626253, 144.90671339922946 -37.829152422304226, 144.9069067396799 -37.829367905054625, 144.90614222992383 -37.830066487279936, 144.9046850292266 -37.83194899596763, 144.90458058800814 -37.832194383432835, 144.90445639923294 -37.83271291296217, 144.90433066761656 -37.832653802320586, 144.90433381468767 -37.83301597167433, 144.90414076129431 -37.83311034645616, 144.90404924150295 -37.83314728605508, 144.90394546509697 -37.83316644365363, 144.9039206507283 -37.83315694062729, 144.9032307404296 -37.83283779562354, 144.90258229931004 -37.832498136889214, 144.90156273440576 -37.831898959874906, 144.901248819508 -37.83171470000898, 144.90024622681472 -37.83112266318247, 144.900267753852 -37.83107579185953, 144.90012373170003 -37.83099025372722, 144.900232370919 -37.83075354141652, 144.90064494877063 -37.82985456456324, 144.90181697079015 -37.82838179613234, 144.90302950378035 -37.82685805847075, 144.90380932276764 -37.826149643186454)))",Port Melbourne,25,1671,235140
2016,790,"MULTIPOLYGON (((144.90380932276764 -37.826149643186454, 144.903855542211 -37.82610765441505, 144.9086930326881 -37.82337470833349, 144.91051917815005 -37.82281429505804, 144.9111560475009 -37.82295599123619, 144.911104189333 -37.82305715630237, 144.91106041084913 -37.8231606959873, 144.91102488255495 -37.823266205096736, 144.91099774450396 -37.82337327068535, 144.9109791040002 -37.82348147291696, 144.9109690320898 -37.823590388606846, 144.91096756926297 -37.823699590421654, 144.91097472078417 -37.82380865130229, 144.9109904601236 -37.8239171436237, 144.91101472320236 -37.824024641796235, 144.91104741737445 -37.82413072602971, 144.91108841352823 -37.82423498039113, 144.91149668722554 -37.825622690697024, 144.9116411604141 -37.82611374002762, 144.91172704724468 -37.82650139276978, 144.9095386970103 -37.827329468114016, 144.90671339922946 -37.829152422304226, 144.9065948742647 -37.82903633626253, 144.90415990297674 -37.826331983256985, 144.90403592788618 -37.82640201727715, 144.90380932276764 -37.826149643186454)))",Port Melbourne,125,1838,273500
2016,785,"MULTIPOLYGON (((144.90380932276764 -37.826149643186454, 144.90302950378035 -37.82685805847075, 144.90181697079015 -37.82838179613234, 144.90117142841754 -37.828069000269146, 144.90107451639886 -37.82802204125623, 144.90011168710333 -37.82755549229531, 144.90014436109138 -37.82751702939344, 144.9018368847337 -37.82591500528168, 144.90376811022165 -37.82428605882946, 144.90508585542966 -37.82318826710906, 144.90606402149217 -37.82224378791833, 144.9100955024466 -37.82080482761029, 144.9145664252906 -37.82002923547213, 144.91703190893915 -37.81960145607878, 144.91960060663567 -37.81916515705363, 144.91999182774313 -37.81909870214811, 144.9200094469027 -37.82008037925337, 144.9198823781298 -37.82008181385847, 144.91988379748082 -37.820160862437284, 144.91983463131294 -37.82016146631354, 144.9178184544343 -37.82045326060958, 144.917967989256 -37.82110342614663, 144.91649618955785 -37.82131735792779, 144.91439123386849 -37.82162328684821, 144.91197048666712 -37.822366271884945, 144.91186741124412 -37.82240236134955, 144.9117678783383 -37.822444241374505, 144.9116724040918 -37.82249169673273, 144.9115814828549 -37.82254447936994, 144.91149558693266 -37.822602317411516, 144.91141516222086 -37.822664908776645, 144.91134062568128 -37.82273193014494, 144.91127236430768 -37.82280303333311, 144.91121073159246 -37.82287784973784, 144.9111560475009 -37.82295599123619, 144.91051917815005 -37.82281429505804, 144.9086930326881 -37.82337470833349, 144.903855542211 -37.82610765441505, 144.90380932276764 -37.826149643186454)))",Port Melbourne,21,209,135148
